District,usaono,defno,branch,progcat,priority,appealtype,collindc,casestat,ausa,littype,defstatus,defstatdt,matterdt,compdt,arrestdt,casedt,courtno,courtappeal,crttype,judge,casetype,caseweight,litresp,ldcharge,offensedt,cntrlsub,mbrseized,qtyseized,defdispdt,defdisp,defdpreas,invagency,invagencyno,dojdiv,dojno,factno,filler9,terrindic,evnt,evntdt,evntact,relusaonbr,realdefnbr,chgtype,totalcounts,errindc,filename,estdollar,errnojc,bondtype,bondamt,errindj,fine,errindj1,suspfine,errindj2,sentdt,susp,incar,incarsusp,sentsec,probation,sysdisdt,syseousadt,acrecvdt,acfiledt,accttermdt,progagcy,progagcyno,lateclosing,dcmns,lionsno,distseq,distname,disthicode,agcy,cca,mrrf,mrmf,mprf,mpmf,mtrf,mtmf,cfrf,cfcf,cprf,cpcf,ctrf,ctcf,irf,irc,ibrf,ibmf,crtrf,ctrcf,citrf,citcf,scrher,par dis,par div,rectype,disname2,nodis,alphadis,ID
AK,94R0050,1,1,47,,,,C,RCB,,,,940210,,,940323,*********,,DC,JWS,,,US,,930401,C,,,961118,GT,JTRD,JUDE,** ** ****,ZNTF,NW AK 009,,,,SENT,961118,CP,,,S1,12,,**** *** ****** ***** *****,,,,,,,,,,961118,,LIFE,,,,961127,961130,940228,940331,961130,,,,94-062033-9,,,ALASKA,60,K,1,,,,,,,,,,,1,1,,,,,1,1,,,4,6,0,1,,,,55
AK,94R0052,1,1,***,,,,O,DRC,,,,940217,,,,,,NC,,,,US,,,,,,,,,JUFB,************,,,,,,PREI,970606,CN,,,,,,*********** *************,,,,,,,,,,,,,,,,970619,970630,940228,,,,,,,,,ALASKA,60,P,3,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,56
AK,94R0072,1,1,06E,,,,C,TMB,,,,940315,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,***********,,,,,,CLOS,970114,CP,,,,,,****** **** *************,,,,,,,,,,,,,,,,970114,970131,940331,,970131,,,,,,,ALASKA,60,B,7,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,57
AK,94R0072,2,1,06E,,,,C,TMB,,,,940315,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,***********,,,,,,CLOS,970114,CP,,,,,,****** **** *************,,,,,,,,,,,,,,,,970114,970131,940331,,970131,,,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,58
AK,94R0072,3,1,06E,,,,C,TMB,,,,940315,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,***********,,,,,,CLOS,970114,CP,,,,,,****** **** *************,,,,,,,,,,,,,,,,970114,970131,940331,,970131,,,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,59
AK,94R0072,4,1,06E,,,,C,TMB,,,,940315,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,***********,,,,,,CLOS,970114,CP,,,,,,****** **** *************,,,,,,,,,,,,,,,,970114,970131,940331,,970131,,,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,60
AK,94R0072,5,1,06E,,,,C,TMB,,,,940315,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,***********,,,,,,CLOS,970114,CP,,,,,,****** **** *************,,,,,,,,,,,,,,,,970114,970131,940331,,970131,,,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,61
AK,94R0098,1,1,***,,,,O,MAR,,,,940412,,,,,,NC,,,,US,,,,,,,,,INFW,*** ******,,,,,,AIRF,940412,CM,,,,,,****** ******** *************,,,,,,,,,,,,,,,,950418,950430,940430,,,,,,,,,ALASKA,60,B,7,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,62
AK,94R0100,1,1,90,,,,C,RRR,,,,940331,,,961025,******* **,,DC,JKS,,,US,,921013,,,,970606,GT,PLED,JUFB,************,,,,,,SENT,970606,CP,,,IF,1,,***** * ****** *************,50000000,,,,,240000,,,,970606,,,,,2,970703,970731,940430,961130,970731,,,,96-466747-4,,,ALASKA,60,Q,1,,,,,,,1,1,,,1,1,,,,,,,,,10,6,0,1,,,,63
AK,94R0101,1,1,03D,,,,C,RRR,,,,940411,,,960417,******* **,,DC,JKS,,,US,,,,,,970424,GT,PLED,JUFB,************,,,,,,SENT,970424,CP,,,IN,5,,**** ******** *************,20000000,,,,,,,,,970424,,024M,,,,970728,970731,940430,960430,970731,,,,96-376172-8,,,ALASKA,60,P,5,,,,,,,,,,,1,1,,,,,,,,,10,6,0,1,,,,64
AK,94R0147,2,1,40,,,,O,SAC,,FU,940623,940525,,,940525,*********,,DC,JKS,,,US,,940223,C,,,,,,TRAT,***** *******,,,,,,WARR,940623,FI,,,IN,1,,**** *** ******** ****** ****,,,,,,,,,,,,,,,,940624,940630,940531,940531,,,,,94-090967-1,,,ALASKA,60,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,6,0,1,,,,65
AK,94R0157,1,1,***,,,,O,CR,,FU,940525,940525,,,,,,NC,,,,US,,940319,,,,,,,JUFB,************,,,,,,CASE,970804,CN,,,,,,**** *** ********* ********,,,,,,,,,,,,,,,,970805,970831,940630,,,,,,,,,ALASKA,60,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,66
AK,94R0163,1,1,***,,,,O,TMB,,,,940518,,,,,,NC,,,,US,,,,,,,,,JUFB,***********,,,,,,PREI,970107,CN,,,,,,**** *** **** *************,,,,,,,,,,,,,,,,970113,970131,940630,,,ZEPA,*********,,,,,ALASKA,60,B,7,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,67
AK,94R0171,1,1,06B,,,,C,JWB,,,,940623,,,,,,NC,,,,US,,910909,,,,970115,DE,STAL,INFW,*** ******,,,,,,CLOS,970115,CP,,,,,,***** ***** *************,,,,,,,,,,,,,,,,970210,970228,940630,,970228,,,,,,,ALASKA,60,B,7,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,68
AK,94R0174,1,1,90,,,,C,KLL,,FU,940624,940624,940624,,,*********,,MG,,,,US,,940623,,,,970211,DM,GWOM,JUFB,*** *********,,,,,,ORDR,970211,FI,,,CO,1,,**** *** ***** ** **********,,,,,,,,,,,,,,,,970214,970228,940630,,970228,,,,94-111332-0,,,ALASKA,60,Q,1,,,,,1,1,,,,,,,,,,,,,,,49,6,0,1,,,,69
AK,94R0177,1,1,55,,,,C,SAC,,,,940607,,,,,,NC,,,,US,,,,,,970614,DE,LKIR,JUIN,* *** ** ***,,,,,,CLOS,970614,CP,,,,,,**** *** ** *****************,,,,,,,,,,,,,,,,970619,970630,940630,,970630,,,,,,,ALASKA,60,D,1,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,70
AK,94R0181,1,1,70,,,,O,KLL,,FU,941228,940629,,,940630,*********,,DC,JKS,,,US,,910201,,,,,,,CDOA,*** *********,,,,,,WARR,941228,FI,,,IN,5,,**** *** ***** ***,,,,,,,,,,,,,,,,950105,950131,940731,940731,,,,,94-115861-2,,,ALASKA,60,E,1,,,,,,,,,1,1,,,,,,,,,,,0A,6,0,1,,,,71
AK,94R0189,1,1,31,,,,C,SES,,,,940707,,,,,,NC,,,,US,,,,,,970113,DE,LECI,DEAF,*************,,,,,,CLOS,970113,CP,,,,,,*** *********** *************,,,,,,,,,,,,,,,,970113,970131,940731,,970131,,,,,,,ALASKA,60,P,1,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,72
AK,94R0192,1,1,40,,,,C,MAR,,,,940707,,,,,,NC,,,,US,,,C,,,970113,DE,SUCO,ZTAT,*** *********,,,,,,CLOS,970113,CP,,,,,,***** ****** *************,,,,,,,,,,,,,,,,970114,970131,940731,,970131,,,,,,,ALASKA,60,H,1,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,73
AK,94R0201,1,1,88,,,,O,SAC,,,,940708,,,950728,*********,,DC,,,,US,,920812,,,,,,,TDCG,************,,,,,,ORDR,950816,RV,,,IF,1,,**** *** **** ** ******,894060,,,,,,,,,,,,,,,950818,950831,940731,950831,,,,,95-276204-2,,,ALASKA,60,M,3,,,,,,,,,1,1,,,,,,,,,,,0A,6,0,1,,,,74
AK,94R0216,1,1,90,,,,C,SAC,,,,940802,,,,,,NC,,,,US,,,,,,970721,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970721,CP,,,,,,******* **** *************,,,,,,,,,,,,,,,,970728,970731,940831,,970731,,,,,,,ALASKA,60,Q,1,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,75
AK,94R0219,1,1,***,,,,O,KLL,,,,940808,,,,,,NC,,,,US,,920817,,,,,,,PSUS,*************,,,,,,AIRF,940808,CM,,,,,,***** ******* *************,,,,,,,,,,,,,,,,940810,940831,940831,,,,,,,,,ALASKA,60,I,4,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,76
AK,94R0220,1,1,06B,,,,C,RRR,,,,940809,,,960917,******* **,,DC,JKS,,,US,,941117,,,,961203,TR,RTWD,INFW,*** ******,,,,,,CLOS,961203,CP,,,IN,1,,**************** *************,,,,,,,,,,,,,,,,970721,970731,940831,960930,970731,,,,96-440956-3,,,ALASKA,60,B,7,,,,,,,,,,,1,1,,,,,,,,,24,6,0,1,,,,77
AK,94R0220,2,1,06B,,,,C,RRR,,,,940809,,,,,,NC,,,,US,,,,,,961107,DE,NFOE,INFW,*** ******,,,,,,CLOS,961107,CP,,,,,,**************** *************,,,,,,,,,,,,,,,,961108,961130,940831,,961130,,,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,78
AK,94R0221,1,1,***,,,,O,MAR,,,,940810,,,,,,NC,,,,US,,,C,,,,,,JUFB,*** *********,,,,,,PREI,970107,CN,,,,,,****** ****** *************,,,,,,,,,,,,,,,,970113,970131,940831,,,,,,,,,ALASKA,60,H,1,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,79
AK,94R0227,1,1,33,,,,C,RRR,,,,940812,,,970319,******* **,,DC,HRH,,,US,,900415,,,,970912,GT,JTRD,IRS,***********,TAXD,TX9421575,,,,SENT,970912,CP,,,IN,16,,********* **** *************,,,,,,,,,,970912,,057M,,,,970915,970930,940831,970430,970930,,,,97-528587-7,,,ALASKA,60,P,7,,,,,,,1,1,,,1,1,1,1,,,1,1,,,4,6,0,1,,,,80
AK,94R0227,2,1,33,,,,C,RRR,,,,940812,,,,,,NC,,,,US,,900415,,,,961231,DE,LECI,IRS,***********,TAXD,TX9421575,,,,CLOS,961231,CP,,,,,,****** **** *************,,,,,,,,,,,,,,,,970102,970131,940831,,970131,,,,,,,ALASKA,60,P,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,81
AK,94R0230,1,1,40,,A,,O,TMB,,,,940823,,,940823,********,,CA,HRH,,,US,,891113,A,,,,,,JUDE,** ** ****,,,,,,RBRF,970107,CN,89R0251,1,,,,**** *** ***** ****** *****,,,,,,,,,,,,,,,,970113,970131,940831,940831,,,,,95-318083-5,,,ALASKA,60,H,1,,,,,,,,,1,1,,,,,,,,,,,0B,6,0,1,,,,82
AK,94R0235,1,1,***,,,,O,KLL,,,,940623,,,,,,NC,,,,US,,940531,,,,,,,JUFB,*** *********,,,,,,PREI,970805,CN,,,,,,**** *** ******* * ***** *****,,,,,,,,,,,,,,,,970926,970930,940831,,,,,,,,,ALASKA,60,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,83
AK,94R0235,2,1,***,,,,O,KLL,,,,940623,,,,,,NC,,,,US,,940531,,,,,,,JUFB,*** *********,,,,,,PREI,970805,CN,,,,,,**** *** ******* * ***** *****,,,,,,,,,,,,,,,,970926,970930,940831,,,,,,,,,ALASKA,60,Q,1,,,1,,,,,,,,,,,,,,,,,,36,6,0,1,,,,84
AK,94R0260,1,1,06Z,,,,C,SES,,,,940913,,,,,,NC,,,,US,,,,,,970113,DE,WKEV,INFW,*** ******,,,,,,CLOS,970113,CP,,,,,,************* *************,,,,,,,,,,,,,,,,970113,970131,940930,,970131,,,,,,,ALASKA,60,C,9,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,85
AK,94R0276,1,1,***,,,,O,KLL,,,,940919,,,,,,NC,,,,US,,930801,,,,,,,JUFB,************,,,,,,PREI,970109,CN,,,,,,****** ** ****** *************,,,,,,,,,,,,,,,,970110,970131,941031,,,,,,,,,ALASKA,60,O,2,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,86
AK,94R0276,2,1,***,,,,O,KLL,,,,940919,,,,,,NC,,,,US,,930801,,,,,,,JUFB,************,,,,,,PREI,970109,CN,,,,,,****** ** ****** *************,,,,,,,,,,,,,,,,970110,970131,941031,,,,,,,,,ALASKA,60,O,2,,,1,,,,,,,,,,,,,,,,,,36,6,0,1,,,,87
AK,94R0279,1,1,06E,,A,,O,TMB,,,,940801,,,940801,********,,CA,,,,SD,,,,,,,,,ZEPA,******** ***,LAND,198-6-7,,,,MOTS,970804,CN,92R0434,1,,,,*** ********* **** *******,,,,,,,,,,,,,,,,970824,970831,941031,941031,,,,,94-147547-4,,,ALASKA,60,B,7,,,,,,,,,1,1,,,,,,,,,,,0B,6,0,1,,,,88
AK,94R0283,1,1,40,,A,,C,SAC,,,,941012,,,941012,********,,CA,,,,US,,920729,C,,,961205,NF,,JUFB,************,,,,,,CLOS,961205,CP,92R0259,1,,,,**** *** ***** ** *****,,,,,,,,,,,,,,,,961210,961231,941031,941031,961231,,,,95-318082-8,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,31,6,0,1,,,,89
AK,94R0310,1,1,***,,,,O,RRC,,,,941107,,,,,,NC,,,,RU,,,,,,,,,JUFB,*** *********,,,,,,PREI,970606,CN,,,,,,******* ****** *************,,,,,,,,,,,,,,,,970619,970630,941130,,,ZFDI,*** *********,,,,,ALASKA,60,O,4,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,90
AK,94R0310,2,1,***,,,,O,RRC,,,,941107,,,,,,NC,,,,US,,,,,,,,,JUFB,*** *********,,,,,,PREI,970606,CN,,,,,,******* ****** *************,,,,,,,,,,,,,,,,970619,970630,960228,,,ZFDI,*** *********,,,,,ALASKA,60,O,4,,,1,,,,,,,,,,,,,,,,,,36,6,0,1,,,,91
AK,94R0310,3,1,***,,,,O,RRC,,,,941107,,,,,,NC,,,,US,,,,,,,,,JUFB,*** *********,,,,,,PREI,970606,CN,,,,,,******* ****** *************,,,,,,,,,,,,,,,,970619,970630,960228,,,ZFDI,*** *********,,,,,ALASKA,60,O,4,,,1,,,,,,,,,,,,,,,,,,36,6,0,1,,,,92
AK,94R0310,4,1,***,,,,O,RRC,,,,941107,,,,,,NC,,,,US,,,,,,,,,JUFB,*** *********,,,,,,PREI,970606,CN,,,,,,******* ****** *************,,,,,,,,,,,,,,,,970619,970630,960228,,,ZFDI,*** *********,,,,,ALASKA,60,O,4,,,1,,,,,,,,,,,,,,,,,,36,6,0,1,,,,93
AK,94R0312,1,1,06E,,,,C,TMB,,,,941027,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970114,CP,,,,,,***** **** ** *************,,,,,,,,,,,,,,,,970114,970131,941130,,970131,ZEPA,*** *********,,,,,ALASKA,60,B,7,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,94
AK,94R0312,4,1,06E,,,,C,TMB,,,,941027,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970114,CP,,,,,,***** **** ** *************,,,,,,,,,,,,,,,,970114,970131,950930,,970131,ZEPA,*** *********,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,95
AK,94R0312,5,1,06E,,,,C,TMB,,,,941027,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970114,CP,,,,,,***** **** ** *************,,,,,,,,,,,,,,,,970114,970131,950930,,970131,ZEPA,*** *********,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,96
AK,94R0312,7,1,06E,,,,C,TMB,,,,941027,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970114,CP,,,,,,***** **** ** *************,,,,,,,,,,,,,,,,970114,970131,950930,,970131,ZEPA,*** *********,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,97
AK,94R0312,8,1,06E,,,,C,TMB,,,,941027,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970114,CP,,,,,,***** **** ** *************,,,,,,,,,,,,,,,,970114,970131,950930,,970131,ZEPA,*** *********,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,98
AK,94R0312,9,1,06E,,,,C,TMB,,,,941027,,,,,,NC,,,,US,,,,,,970114,DE,WKEV,JUFB,*** *********,,,,,,CLOS,970114,CP,,,,,,***** **** ** *************,,,,,,,,,,,,,,,,970114,970131,950930,,970131,ZEPA,*** *********,,,,,ALASKA,60,B,7,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,99
AK,94R0320,1,1,***,,,,O,KL,,,,941128,,,,,,NC,,,,US,,940410,,,,,,,DEAF,*************,,,,,,PTDR,950410,CM,,,,,,**** *** ******* ** *****,176092,,,,,,,,,,,,,,,970408,970430,941231,,,,,,,,,ALASKA,60,M,3,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,100
AK,94R0324,3,1,54,,,,C,MAR,,,,941209,,950321,941214,*********,,DC,JKS,,,US,,941209,C,,,961205,GT,JTRD,JUMS,********,,,,,,SENT,961205,CP,,,S1,5,,**** *** ****** *** *********,,,,,,,,,,961205,,075M,,,,961209,961231,950131,950131,961231,,,,94-177221-4,,,ALASKA,60,N,1,,,,,,,,,,,1,1,,,,,1,1,,,4,6,0,1,,,,101
AK,94R0327,1,1,14,,,,C,RRR,,,,940930,,,960507,******* **,,DC,JKS,,,US,,960326,,,,961003,GT,PLED,CDOA,** ******,,,,,,SENT,961003,CP,,,IF,1,,******* ******* *************,,,,,,,,,,961003,,012M,,,,961004,961031,941231,960930,961031,,,,96-440958-7,,,ALASKA,60,I,4,,,,,,,,,,,1,1,,,,,,,,,10,6,0,1,,,,102
AK,95R0003,1,1,40,,,,O,SES,,,,941230,950515,950512,950517,*********,,DC,HRH,,,US,,950512,C,,,,,,JUFB,*************,,,,,,MOTS,950829,GR,,,IN,2,,**** *** ****** ** ****,,,,,,,,,,,,,,,,950830,950831,950131,950531,,,,,95-234314-3,,,ALASKA,60,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,6,0,1,,,,103
AK,95R0022,1,1,40,,A,,C,SES,,,,950118,,,950118,********,,CA,JWS,,,US,,930501,C,,,970613,FA,,JUFB,************,,,,,,ORDR,970613,FI,93R0212,3,,,,**** *** ***** ** *******,,,,,,,,,,,,,,,,970617,970630,950131,950131,970630,,,,94-082661-9,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,104
AK,95R0034,1,1,40,,A,,C,SAC,,,,950131,,,950131,********,,CA,JKS,,,US,,930120,C,,,970226,FA,,JUFB,************,,,,,,APBR,970210,CN,93R0108,1,,,,**** *** ***** ******* ****,,,,,,,,,,,,,,,,970305,970331,950228,950228,970331,,,,94-087535-4,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,105
AK,95R0035,1,1,40,,A,,C,SES,,,,950209,,,950209,********,,CA,JWS,,,US,,930501,C,,,970613,FA,,JUFB,************,,,,,,CLOS,970613,CP,93R0212,4,,,,**** *** ****** **************,,,,,,,,,,,,,,,,970617,970630,950228,950228,970630,,,,94-082661-9,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,106
AK,95R0037,1,1,40,,A,,C,SES,,,,950207,,,950207,********,,CA,JWS,,,US,,930501,C,,,970613,FA,,JUFB,************,,,,,,ORDR,970613,FI,93R0212,1,,,,**** *** **** ******** ****,,,,,,,,,,,,,,,,970617,970630,950228,950228,970630,,,,94-082661-9,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,107
AK,95R0041,1,1,12,,,,C,SES,,,,950227,,,961022,******* **,,DC,HRH,,,US,,930101,,,,970227,GT,PLED,JUFB,*** *********,,,,,,SENT,970227,CP,,,IF,2,,******* ******* *************,,,,,,,,,,970227,,012M,,,,970304,970331,950331,970131,970331,,,,97-489305-5,,,ALASKA,60,I,2,,,,,,,1,1,,,1,1,,,,,,,,,10,6,0,1,,,,108
AK,95R0042,1,1,40,,A,,C,SES,,,,950215,,,950215,********,,CA,JWS,,,US,,930501,C,,,970613,NF,,JUFB,************,,,,,,ORDR,970613,FI,93R0212,8,,,,**** *** **** ******** ****,,,,,,,,,,,,,,,,970617,970630,950331,950331,970630,,,,94-082661-9,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,31,6,0,1,,,,109
AK,95R0043,1,1,40,,A,,C,SES,,,,950227,,,950227,********,,CA,JWS,,,US,,930501,C,,,970613,FA,,JUFB,************,,,,,,ORDR,970613,FI,93R0212,5,,,,**** *** **** ******** ****,,,,,,,,,,,,,,,,970617,970630,950331,950331,970630,,,,94-082661-9,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,110
AK,95R0045,1,1,06B,,,,O,SES,,,,950307,,,961121,******* **,,DC,JDR,,,US,,940118,,,,,,,INFW,*** *********,,,,,,CASE,970210,CN,,,IF,1,,****** ******* *************,,,,,,,,,,,,,,,,970210,970228,950331,961130,,,,,96-466751-8,,,ALASKA,60,B,7,,,,,,,1,1,1,1,,,,,,,,,,,0A,6,0,1,,,,111
AK,95R0048,1,1,37,,,,C,RRR,,,,950228,,,950920,******* **,,DC,HRH,,,US,,910501,,,,970221,GT,PLED,JUFB,***********,,,,,,SENT,970221,CP,,,S1,7,,**** ** ***** ** *****,100000000,,,,,,,,,970221,,030M,,,,970228,970228,950331,950930,970228,ZCTS,********* ***,,95-288752-4,,,ALASKA,60,O,5,,,,,,,,,,,1,1,,,,,,,,,10,6,0,1,,,,112
AK,95R0049,1,1,***,,,,O,KL,,,,950221,,,,,,NC,,,,US,,941024,,,,,,,JUFB,***********,,,,,,PTDR,950424,CM,,,,,,**** *** ******* ** ******,800000,,,,,,,,,,,,,,,950313,950531,950331,,,ZFDI,***********,,,,,ALASKA,60,O,4,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,113
AK,95R0054,2,1,40,,,,C,SAC,,,,950317,,,950517,*********,,DC,HRH,,,US,,950301,C,,,951218,GT,JTRD,JUFB,*************,,,,,,SENT,951218,CP,,,S1,3,,**** *** ****** * **********,,,,,,,,,,951218,,036M,,,,970115,970131,950630,950630,970131,,,,95-234317-4,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,1,1,,,4,6,0,1,,,,114
AK,95R0055,1,1,54,,,,C,SAC,,,,950207,,,,,,NC,,,,US,,940918,,,,970113,DE,MFIN,TRAT,************,,,,,,CLOS,970113,CP,,,,,,**** *** ***** ** *********,,,,,,,,,,,,,,,,970114,970131,950331,,970131,,,,,,,ALASKA,60,N,3,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,115
AK,95R0056,1,1,55,,,,C,SES,,,,950309,,,,,,NC,,,,US,,,,,,970212,DE,LECI,JUIN,*** *** ***,,,,,,CLOS,970212,CP,,,,,,***** ****** *************,,,,,,,,,,,,,,,,970214,970228,950331,,970228,,,,,,,ALASKA,60,D,1,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,116
AK,95R0062,1,1,***,,,,O,MAR,,,,950309,,,,,,NC,,,,US,,,C,,,,,,JUFB,*** *********,,,,,,PREI,970107,CN,,,,,,***** ****** *************,,,,,,,,,,,,,,,,970113,970131,950331,,,,,,,,,ALASKA,60,H,1,,,1,1,,,,,,,,,,,,,,,,,36,6,0,1,,,,117
AK,95R0068,1,1,40,,,,C,SAC,,,,950324,,,,,,NC,,,,US,,,C,,,970113,DE,LKIR,TRAT,*** *********,,,,,,CLOS,970113,CP,,,,,,********* * **** *************,,,,,,,,,,,,,,,,970114,970131,950331,,970131,,,,,,,ALASKA,60,H,1,,,,,1,1,,,,,,,,,,,,,,,51,6,0,1,,,,118
AK,95R0068,2,1,40,,,,C,SAC,,,,950324,,,,,,NC,,,,US,,,C,,,970113,DE,LKIR,TRAT,*** *********,,,,,,CLOS,970113,CP,,,,,,********* * **** *************,,,,,,,,,,,,,,,,970114,970131,950331,,970131,,,,,,,ALASKA,60,H,1,,,,,1,,,,,,,,,,,,,,,,51,6,0,1,,,,119
AK,95R0072,1,1,84,,,,O,KL,,,,950328,,,950328,*********,,DC,JKS,,,US,,950226,,,,,,,DEAR,*********,,,,,,ORDR,950605,GR,,,IF,1,,**** *** ******** *********,,,,,,,,,,,,,,,,950609,950630,950331,950630,,,,,95-218710-5,,,ALASKA,60,A,1,,,,,,,,,1,1,,,,,,,,,,,0A,6,0,1,,,,120
AK,95R0093,1,1,31,,A,,C,JWB,,,,950410,,,950410,********,,CA,JKS,,,US,,930426,,,,960218,FA,,DEAR,*************,,,,,,ORDR,961218,FI,94R0113,2,,,,**** *** ****** * ******,,,,,,,,,,,,,,,,961230,961231,950430,950430,961231,,,,94-138086-7,,,ALASKA,60,P,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,121
AK,95R0103,1,1,40,,A,,C,SAC,,,,950504,,,950504,********,,CA,JKS,,,US,,940401,C,,,960909,FA,,TRAT,***** *******,,,,,,ORDR,960909,FI,94R0291,1,,,,**** ** ********* ******* ****,,,,,,,,,,,,,,,,970115,970131,950531,950531,970131,,,,94-159514-6,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,122
AK,95R0105,1,1,40,,A,,C,SAC,,,,950504,,,950504,********,,CA,JKS,,,US,,940401,C,,,970310,FA,,TRAT,***** *******,,,,,,ORDR,970310,FI,94R0291,6,,,,**** *** ****** ***** ******,,,,,,,,,,,,,,,,970312,970331,950531,950531,970331,,,,94-159514-6,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,123
AK,95R0106,1,1,40,,A,,C,SAC,,,,950504,,,950504,********,,CA,JKS,,,US,,940401,C,,,960909,FA,,TRAT,***** *******,,,,,,ORDR,960909,FI,94R0291,2,,,,**** *** ******* ** ******,,,,,,,,,,,,,,,,970115,970131,950531,950531,970131,,,,94-159514-6,,,ALASKA,60,H,1,,,,,,,,,,,1,1,,,,,,,,,27,6,0,1,,,,124
AK,95R0118,2,1,31,,,,C,JWB,,,,950525,,,960923,******* **,,DC,,,,US,,940414,,,,970214,GT,,DEAR,************,,,,,,SENT,970214,CP,,,IF,1,,************** *************,,,,,,31500,,,,970214,,,,,3,970930,970930,950531,960930,970930,,,,96-440960-7,,,ALASKA,60,P,1,,,,,,,,,,,1,1,,,,,,,,,35,6,0,1,,,,125
AK,95R0126,6,2,47,,,,O,SC,,,,950605,,,950920,******* **,,DC,JKS,,,US,,940501,C,,,,,,JUFB,*** *********,ZNTF,NW AK 011,,,,CASE,970307,CN,,,S1,1,,****** ****** *************,,,,,,,,,,,,,,,,970312,970331,950930,950930,,,,,95-288747-3,,,ALASKA,60,K,1,,,,,,,,,1,1,,,,,,,,,,,0A,6,0,1,,,,126
